latitude,longitude,mag
37.4513333,-118.8375,1.81
61.2529,-147.7225,1.5
64.6746,-149.2516,0.5
68.2758,-17.969,4.6
38.8450012,-122.8278351,0.43
60.0442,-153.058,2.2
38.8435,-122.8256667,1.44
37.3605,-121.7383333,0.92
18.8314,-65.7324,2.1
38.7009,-118.4726,0.6
18.9083,-65.7925,2.8
61.9845,-150.8335,1.2
32.6291667,-115.764,1.52
64.6678,-147.6198,0.1
38.8768333,-122.8256667,0.76
38.8250008,-122.8096695,0.51
65.1874,-149.0298,0.5
36.1618333,-120.2303333,1.68
38.6455,-118.7959,1.1
37.1561,-116.4789,-0.3
66.0596,-151.4953,1.3
35.9195,-120.4721667,1.04
34.0386667,-116.8005,2.92
38.4066,-118.9134,1.3
58.2305,-155.1015,0.9
34.0453333,-116.7935,1.29
34.0423333,-116.7965,1.86
46.1998333,-122.17,0.03
6.6344,-76.9961,4.5
45.3656667,-112.5903333,1.28
36.8216,-117.4507,0.1
38.8395004,-122.8281631,1.02
36.6912,-116.3298,0.2
44.6758333,-110.4701667,0.9
62.9953,-151.5718,1.4
38.7851667,-122.7683333,0.74
61.5284,-140.9319,1.2
63.0942,-151.575,1.1
63.7587,-151.0359,0.7
38.8241667,-122.8265,0.91
38.8100014,-122.8030014,0.55
38.4077,-118.9217,1.1
61.3201,-151.0026,1.3
57.2992,-155.3554,1.8
38.389,-118.9176,0.7
63.3146,-145.2308,1
38.8371667,-122.7786667,0.23
58.5042,-137.0814,2
36.8546667,-121.5863333,1.41
63.3176,-145.2437,1.3
37.6596667,-118.8713333,-0.27
38.8223333,-122.8491667,-0.19
39.7684,140.7253,4.9
-26.5954,-70.82,4.5
61.394,-150.9665,2.4
38.3583,-118.8979,1
51.3817,-176.1344,2.4
38.8161667,-122.8201667,0.69
63.3963,-149.3196,1.3
34.0151667,-117.2286667,2.29
39.1137,74.5351,4.4
63.0853,-150.7585,2
38.3574,-118.9012,1.2
38.3811,-118.8874,0.8
39.3693333,-111.171,1.46
38.4018,-118.9249,1.1
38.7775,-122.7723333,0.41
18.1326,-67.2711,2.7
-14.4125,-76.3387,4.5
51.3231,-176.0126,3.6
36.4331,-96.9386,2.6
39.153,-119.6113,0.7
59.6457,-153.0516,1.9
36.945,-121.5595,0.71
37.8208,-116.1537,0.8
38.8241667,-122.7806667,1.18
45.682,-121.8051667,0.75
38.8063333,-122.8126667,0.73
38.8075,-122.8133333,0.89
37.8195,-116.1626,0.8
37.2995,-118.4285,0.94
64.8084,-149.0102,0.4
64.684,-150.442,1.8
37.4513333,-118.8085,0.86
63.5614,-150.8588,1.9
40.668,-121.4698333,0.78
63.5516,-150.8596,1.6
51.5707,-176.237,2.3
18.9384,-65.0814,2.7
-9.813,112.9433,4.7
38.8161667,-122.7883333,1.33
-5.5768,151.9451,5.3
17.9428,-67.9907,3.1
38.4042,-118.9192,0.6
61.5627,-149.6757,2.1
38.0309,-118.5949,1
38.4243,-118.8969,0.8
57.3585,-154.8055,2.6
41.5396667,-122.2693333,0.61
64.669,-150.4556,0.4
33.6906667,-116.7185,0.76
63.7411,-148.4085,1.5
63.3168,-145.2562,1.3
38.3876,-118.8796,0.7
61.2036,-151.9007,1.4
63.4782,-148.8092,0.8
37.1828,-117.3853,0.2
65.0022,-149.6186,0.1
63.3189,-145.2374,0.8
38.4251,-118.8972,1.9
37.664,-118.869,0.2
37.6533333,-118.875,0.8
61.4418,-151.6653,1.6
33.4678333,-116.4765,1.06
37.6333333,-119.0318333,0.31
52.4002,-169.7395,2.7
37.6541667,-118.8751667,0.87
40.461,-122.1013333,2.17
37.656,-118.8771667,0.2
37.6556667,-118.8753333,0.29
37.654,-118.8745,1.35
37.6896667,-118.855,-0.11
61.1023,-151.9197,1.6
64.1739,-150.0496,0.8
38.8383333,-122.8418333,0.39
19.0375,-68.1457,3.8
55.6402,-155.9665,3
63.4811,-148.7348,1.2
-9.3088,-78.8847,5.3
37.6548333,-118.8703333,-0.35
37.5266667,-118.821,0.94
19.0893,-66.556,3.1
37.6536667,-118.8756667,1.11
63.659,-149.5494,1.4
59.5484,-152.9322,1.9
38.3955,-118.9179,1
38.3578,-118.8913,0.6
64.7189,-147.5143,0.5
48.045,-119.7071667,0.96
36.0433333,-117.8561667,1.03
-6.035,154.8071,4.5
64.5335,-147.8666,1
38.672,-119.56,1.5
65.102,-147.7843,0.6
37.4161,-117.8307,0.1
48.0498333,-119.7126667,0.86
37.6351667,-118.9371667,0.34
64.5329,-149.302,0.2
38.4023,-118.9277,0.7
-2.8027,128.9213,4.7
37.6243,-114.5348,1.4
38.7953333,-122.7601667,0.42
46.1993333,-122.1766667,-0.55
-5.6483,151.8145,5.2
64.7534,-149.254,0.9
36.1704,-97.2684,3
49.2175,-177.2396,3.4
63.0606,-150.801,1.4
62.9391,-151.653,2.1
60.5086,-150.7667,1.4
19.5031662,-155.8988342,1.97
36.8041,-116.1236,0
38.8156662,-122.8216629,0.56
34.0435,-117.0746667,1.17
34.0433333,-117.274,0.83
36.6984,-116.2731,-0.1
64.7943,-148.1214,-0.1
36.1241667,-118.0528333,0.89
37.6396667,-119.0325,0.42
37.6376667,-119.0323333,0
37.6391667,-119.034,0.29
64.9647,-146.1468,1
38.3869,-118.8687,0.8
-5.889,130.6803,4.2
38.4316,-118.8751,0.5
63.4966,-147.302,1.1
61.8073,-153.9951,1.5
39.979,-123.2476667,1.49
38.7975,-122.8011667,0.77
-5.9155,154.8131,4.7
38.4209,-118.9159,0.8
36.0026667,-120.5671667,0.59
38.417,-118.9165,0.9
58.8875,-136.2376,2.8
60.2425,-152.8909,2
37.47,-118.83,0.82
39.7951667,-122.8655,1.22
-19.9674,-70.0311,5
19.1748333,-155.4745,1.67
36.4736667,-121.0606667,1.95
13.7302,-91.8258,4.7
63.0663,-150.8803,1.5
63.2929,-151.3013,0.8
37.9011667,-121.9875,1.14
37.6313333,-118.8921667,-0.05
38.8135,-122.8028333,1.5
37.032,-117.6508,0.2
37.6288333,-118.892,1.09
37.6286667,-118.8911667,1.25
37.6295,-118.8906667,0.3
37.6305,-118.8883333,0.09
61.3941,-146.5723,1.4
36.0468333,-120.6095,0.66
61.9832,-150.5666,1.1
29.2466,56.2697,4.1
37.6275,-118.8905,0.63
64.9903,-147.3423,1.1
64.8879,-148.9256,0.6
37.3835,-121.7396667,1.14
36.5935,-121.14,0.77
63.2958,-151.5143,1.7
33.5061667,-116.7901667,0.53
59.3697,-153.3947,1.9
37.6091667,-122.442,0.65
38.813,-122.8118333,0.76
57.75,-155.7746,1.8
19.4231667,-155.6661667,1.31
19.4175,-155.6676667,0.97
55.7264,-157.9973,3.1
40.1357,-120.2172,1.6
49.0505,-123.6181667,1.72
38.4035,-118.9171,1.3
34.3711667,-117.5661667,1.82
45.8693333,-112.1656667,0.42
36.333,-98.0976,2.8
38.3736,-118.9109,1.6
38.8363342,-122.7716675,0.82
59.8269,-153.5136,2.8
19.3628333,-155.2001667,0.76
38.7949982,-122.7594986,0.77
61.5889,-150.9487,1.6
19.366,-155.605,1
18.5421,-68.6104,3.4
63.5446,-152.5511,1
38.7913322,-122.768837,0.53
38.7931671,-122.7610016,0.77
-15.9344,-73.8147,4.4
35.8331667,-121.1518333,0.87
-7.0206,150.9334,4.7
36.0032,28.7421,4.8
-18.2187,-172.4758,4.9
61.8337,-148.2045,1
38.4349,-118.8874,0.7
38.4223,-118.8397,1.4
38.4316,-118.8994,1.7
18.496,-68.6675,3.2
59.5578,-30.3847,4.7
37.4635,-118.858,0.74
46.0145,-112.4795,1.48
38.8333333,-122.774,1.16
38.7901649,-122.7633362,0.97
59.5497,-30.2773,4.6
38.796,-122.7576667,0.7
38.8355,-122.7718333,1.9
19.3756667,-155.2246667,0.49
38.3568,-118.8972,1.1
62.0028,-150.5514,1.6
38.7545013,-122.7336655,1.13
64.7762,-147.4444,0.4
38.7871666,-122.7576675,0.57
38.755,-122.7335,1.89
38.7944984,-122.7603302,0.89
38.7516667,-122.7251667,1.24
38.7853333,-122.7541667,1.24
38.7808333,-122.7695,2.47
38.742,-122.7363333,1.75
38.7748333,-122.7355,2.42
38.7935,-122.7561667,3.89
38.4024,-118.9124,0.7
38.3687,-118.8901,0.7
62.1461,-152.1838,1.3
38.8453331,-122.8308334,0.86
51.4179,-175.9488,2.2
28.2176,104.7924,5.3
63.9779,-150.595,0.9
38.8431664,-122.8236694,0.43
38.3882,-118.8895,1.3
60.068,-153.5561,3.6
46.3666667,-122.5803333,1.17
19.2478333,-155.4461667,1.09
61.4985,-150.8681,1.7
18.0326,-65.3602,2.6
44.6888333,-111.8798333,2.1
38.366,-118.909,0.8
61.8082,-150.6469,1.4
40.8361,19.8672,4.6
35.373,-118.2023333,1.16
37.6235,-118.9743333,0.57
7.712,38.6457,5.2
19.5471667,-155.7033333,1.13
52.7834,-164.5012,2.8
19.1263,-66.0295,3.2
51.7437,178.5443,2.5
19.3643333,-155.5998333,1.42
38.3752,-118.8839,0.7
38.839,-122.7833333,0.19
39.5106,-120.3399,0.4
65.4505,-148.5272,0.8
19.8192,-64.1966,3.7
37.9405,-118.3137,0.9
39.4904,-120.2638,0.2
64.9977,-149.4646,0.6
38.3749,-118.8999,1.5
62.4802,-149.7378,1.2
38.4261,-118.8876,1
60.5681,-148.9568,2.5
35.563,-120.8008333,2.14
61.2341,-151.196,1.3
38.4166,-118.9143,1.9
62.7878,-150.9147,2.1
38.3779,-118.8851,0.7
51.3292,-177.8126,2
57.0039,-157.6854,2.1
-23.2114,-178.6028,4.5
56.9849,-157.6077,2.3
38.4033,-118.922,1.6
-22.4783,-68.514,5.1
62.7333,-143.2758,2.2
63.9788,-150.3636,1.4
37.1005,-116.7599,-0.1
61.4822,-150.6257,1.4
57.0372,-157.7216,3.1
37.0923,-116.7609,1
44.6221667,-112.2108333,1.31
38.3859,-118.911,1.1
51.4432,-175.9939,2.1
57.8799,-154.9231,1.9
65.1689,-150.1053,0.8
34.3283333,-117.5103333,1.37
37.6576667,-118.8666667,-0.2
38.7538333,-122.7383333,1.24
58.6162,-153.9596,2
62.1195,-148.8894,1.2
38.8083344,-122.7458344,0.98
19.1315,-66.0248,3
51.5601,-175.8143,2.8
59.5077,-152.0396,2.7
1.0768,125.9757,4.6
61.6219,-146.3822,1.3
62.2173,-149.3998,1.2
67.0964,-146.0635,1.8
38.8223333,-122.8073333,0.3
38.2825,-118.804,1.2
62.9914,-151.1094,1.6
35.9596667,-120.519,0.54
38.4347,-118.8992,0.9
35.4818333,-118.2985,1.04
37.8789,-116.2542,0.8
19.1235,-66.0428,3.2
38.3885,-118.9127,1.9
51.3502,-178.6047,2.2
64.7015,-150.4426,1.4
36.8998,-97.6556,3.1
38.3889,-118.8827,0.9
38.7768333,-122.7251667,0.58
36.994,-117.674,0.3
38.8354988,-122.7910004,0.85
19.4486667,-155.233,1.72
33.2481667,-116.4075,1.21
62.8011,-148.8556,2.6
51.062,179.5681,2.6
58.4584,-155.8895,2.2
38.6981,-118.4778,0.3
17.9134,-65.8833,2.3
64.6732,-150.5229,0.9
53.8917,-166.6162,2
58.6199,-153.8738,1.9
19.4145,-155.6093333,0.61
63.0152,-148.2665,1.2
60.9929,-152.3961,1.7
36.118,-120.676,0.92
19.4283333,-155.6121667,3.07
46.0986667,-112.3956667,0.75
64.7057,-150.4747,0.7
39.3746667,-122.7581667,1.34
61.8589,-152.004,1
19.1795,-66.8243,3.2
61.0078,-152.3689,1.5
36.4553,71.3215,4.9
33.499,-116.7921667,0.42
64.3448,-151.2015,1.3
59.7122,-152.4354,1.9
-31.0045,-71.5268,4.7
51.4377,-176.4952,1.8
63.267,-151.0578,1.5
41.692,-112.813,0.74
38.7611667,-122.738,1.33
38.7613333,-122.7396667,1.37
45.6408,-68.9749,1.7
38.3907,-118.8784,0.7
38.3413,-118.912,0.9
38.8016667,-122.7336667,0.68
65.2509,-148.9544,0.8
46.8398333,-121.7361667,0.36
33.6751667,-116.934,0.64
38.4121,-118.9032,1
18.0042,-68.6539,3.7
40.3326667,-125.6025,2.99
38.7471667,-122.7053333,1.29
64.6809,-150.453,0.9
64.694,-150.5139,1.1
64.6844,-150.4871,1
40.1711667,-123.9475,1.68
61.3634,-146.1316,1.4
37.6253333,-122.4753333,1.33
38.809166,-122.7994995,0.87
59.3928,-152.0751,1.8
64.6678,-150.4877,0.9
61.3642,-152.1009,1.7
58.8806,-154.8578,1.5
63.0322,-151.485,1.3
64.6641,-150.4377,1
64.6684,-150.441,2.6
57.7671,-155.6533,1.9
19.2333333,-155.3875,1.71
63.3392,-145.2444,1.4
19.4938333,-155.2195,1.15
63.1599,-151.4758,1.2
45.5308333,-112.3035,0.26
33.7035,-116.7321667,0.97
62.4441,-150.8063,1.3
38.4052,-118.9137,1.6
62.5088,-148.2686,1.2
38.4291,-118.9003,1
36.0405,-117.8571667,1.47
38.3858,-118.9363,1.6
38.0879,-116.7261,1.9
61.3047,-153.9801,1.1
53.9235,-163.8912,2.4
35.9476667,-117.6525,1.31
52.0942,-173.6897,2.3
32.9126667,-116.3023333,0.99
38.3587,-118.8834,0.7
63.2503,-151.186,1
34.391,-118.5078333,2.7
38.2875,-118.8069,1.3
34.8288333,-118.9465,1.33
38.2873,-118.8077,1.1
60.0028,-151.5218,1.9
38.8378333,-122.8301667,1.05
17.8139,-65.3895,2.7
39.4768333,-111.9658333,1.43
63.3333,-149.7256,1.8
38.38,-118.914,0.9
19.3825,-155.2793333,2.23
61.2356,-150.0123,1.4
38.2793,-118.8098,1.2
59.1048,-136.4059,3
38.288,-118.8024,1.5
38.2843,-118.805,1
33.5806667,-116.7311667,0.66
38.4709,-118.3476,0.3
61.6745,-152.1486,1.8
61.525,-137.8559,1.5
53.7536,-165.151,2.6
45.697,-122.3143333,1.16
65.1215,-149.6939,0.8
61.6864,-150.0051,1.4
51.9212,-178.5415,2
38.7566667,-122.711,1.33
65.006,-147.3472,0.8
34.0438333,-117.2408333,1.11
-20.3204,-69.0782,4.2
47.3951667,-122.0501667,1.2
61.4526,-146.5971,1.4
38.8298333,-122.8065,1.39
33.8273333,-117.6701667,1
19.3876667,-155.2816667,0.33
38.6978,-118.4675,0.8
61.5378,-137.819,1.6
46.7793333,-121.9325,0.72
33.9706667,-118.4038333,1.83
64.7893,-149.0919,0.6
32.8615,-116.2075,1.71
38.1715,-118.1705,1.5
33.3571667,-116.3735,0.9
61.4433,-149.9355,1.5
38.43,-118.8958,1.2
36.533,-120.9561667,1.1
59.5243,-152.9215,2.4
37.4503333,-118.8361667,0.7
38.3878,-118.8712,0.9
36.558,-121.099,1.3
33.8288333,-117.1715,1
36.0936667,-89.7743333,2.08
38.8385,-122.8003333,0.25
47.717,-117.6191667,1.97
45.1923333,-112.44,1.68
-7.4088,129.2631,4.4
33.6858333,-116.031,0.6
46.9273333,-112.1403333,1.81
37.069,-117.3736,0.3
19.4358,-67.5759,2.9
33.8813333,-117.7716667,1.24
33.8673333,-117.4988333,1.4
51.8555,-177.9156,1.7
63.2523,-151.3666,1.1
61.6431,-148.2043,1.2
34.3456667,-116.8423333,1.31
35.0568333,-118.3443333,1.35
64.9921,-147.3394,1.6
37.3233333,-122.1023333,1.08
38.0812,-116.7669,2.4
46.15,-111.4723333,0.58
33.3486667,-116.2258333,0.81
61.6981,-148.1999,1.2
38.3865,-118.8831,1
18.4389,-64.431,3.4
61.9765,-147.7858,1.1
38.4282,-118.8787,0.7
47.8003333,-114.1983333,-0.8
38.8026667,-122.7718333,0.49
61.9562,-140.7393,1.8
38.8233337,-122.7979965,0.84
59.7328,-153.1636,2.9
34.0043333,-116.3225,1.07
54.2415,-163.9111,2.4
19.3416667,-155.0796667,1.54
33.7626667,-117.044,1.04
65.1015,-153.09,0.9
37.43,-121.7696667,1.12
18.951,-65.3424,3.2
33.8261667,-117.4821667,1.14
38.36,-118.9152,1.4
33.915,-116.3065,1.78
36.0508333,-120.6135,1.03
33.9933333,-116.8398333,1.44
53.8989,-163.8633,2.2
51.4988,-176.6017,2.1
37.453,-118.8341667,0.79
37.5405,-118.8288333,1.33
38.8453331,-122.8270035,0.43
60.8951,-149.9818,1.4
51.8454,-177.9078,1.6
-1.0881,136.592,4.7
53.928,-163.8566,4.5
37.4523333,-118.8386667,2.25
-21.439,-68.811,4
59.0074,-157.6599,1.4
33.5031667,-116.7605,0.47
45.8168333,-111.7213333,-0.05
44.6138333,-110.4396667,1.61
33.3771667,-116.3565,0.9
38.4355,-118.8836,0.9
61.5414,-149.8376,1.7
37.2893,-117.5019,0.9
64.1703,-150.0443,1.1
47.5423333,-113.9993333,-0.5
36.4465,-116.9718,0.7
38.8306656,-122.8239975,1.05
62.0726,-154.6316,1.3
61.5362,-140.9427,2.2
38.8195,-122.7858333,1.41
51.8643,-177.9092,1.7
62.0083,-152.3898,4.5
62.915,-151.1578,2.1
47.4168333,-113.1173333,-0.13
38.4789,-118.3677,0.3
38.4001,-118.9008,2.4
57.6933,-132.491,1.9
-10.9416,121.6395,4.2
63.0369,-151.5171,0.9
63.0908,-151.4183,1.2
33.4923333,-116.7985,0.44
61.0772,-147.1619,1.6
58.7006,-153.5914,1.5
37.3612,-117.1104,-0.3
62.2099,-151.3928,2.5
33.0303333,-116.4305,0.84
47.6441667,-122.8903333,0.1
39.9233,-120.7851,1.2
44.8278333,-111.6026667,1.23
51.8467,-177.9135,2
38.8111649,-122.7900009,0.76
38.8116684,-122.8148346,0.89
33.8075,-116.8,0.73
36.3781,-97.7116,3.4
36.6684,-116.2853,-0.1
38.8131676,-122.8138351,1.15
62.8295,-151.0508,1.5
61.2517,-151.9509,1.7
61.1115,-147.247,1.3
63.2775,-151.2838,1.3
19.8228333,-156.1485,2.27
36.7793333,-121.2931667,1.3
36.6138,-117.9507,0.5
46.199,-122.1813333,0.52
65.129,-149.0355,0.8
37.6703333,-118.9095,0.5
37.331,-117.117,0.4
37.3551,-117.1158,1.1
38.3031,-119.2925,1.4
61.5327,-149.8233,1.6
37.2381667,-118.5741667,1.57
35.8993333,-117.675,0.93
37.3102,-117.1129,0.5
37.3038,-117.1197,0.1
47.02,-66.54,2.2
19.3163338,-155.4976654,1.7
46.8265,-113.9151667,0.74
38.234,-118.8389,1
38.8235016,-122.8103333,0.64
17.8332,-68.7953,4.1
19.2064991,-155.2785034,1.91
61.6253,-152.0046,1.6
38.5751,-118.4262,0.3
38.3913,-118.8829,0.9
61.6258,-150.4377,1.4
51.2897,-176.664,3
38.8405,-122.8293333,1.33
37.1806,-115.0429,0.6
38.7886667,-122.7433333,0.72
34.2758333,-117.08,0.88
38.321,-118.889,1.2
40.2406,142.4549,5
61.5955,-147.4002,1.4
37.0155,-116.1266,-0.1
38.391,-118.9096,0.9
37.636,-119.0413333,0.45
32.9081667,-116.9473333,1.08
62.8728,-149.6517,1.5
60.3326,-143.1035,1.9
65.6878,-151.175,0.8
32.9653333,-115.5603333,1.64
41.9548,-120.1669,1
51.8511,-177.9069,1.5
37.6148333,-122.4666667,0.9
38.8371658,-122.8314972,1.08
38.8071671,-122.783165,0.55
34.4898333,-116.5018333,1.64
61.3282,-147.5794,1.2
34.3883333,-116.4596667,0.83
40.1485,-123.8065,1.79
36.1793333,-120.7556667,1.5
51.8565,-177.8667,1.6
60.4657,-150.8497,1.7
38.3915,-118.9377,1.1
62.0295,-149.854,1.2
64.8729,-148.9637,0.4
51.1336,179.2332,2.5
38.7851677,-122.7243347,0.94
61.7602,-149.5106,1.3
59.8403,-153.3471,2.1
61.7433,-150.531,1.2
56.5963,-156.5649,2.3
37.3226,-114.3923,1.5
34.3701667,-120.1835,2.06
38.4238,-118.9076,1.5
57.7041,-132.4038,2.2
34.0493333,-117.2485,0.81
62.566,-148.8449,1.6
18.5216,-67.595,3.2
38.759,-122.7288333,1.37
40.5946667,-121.6203333,0.73
37.5368333,-118.8255,1.33
62.397,-149.102,1.1
44.8503333,-111.3738333,1.1
37.3979,-117.095,0.5
65.1559,-148.4494,0.6
38.3874,-118.9121,1.2
18.9675,-155.4423333,2.05
19.6807,-64.9565,3.4
31.4118,-103.5355,2.7
60.2722,-150.5091,1.6
38.8056667,-122.8171667,0.48
17.9899,-65.3955,2.2
36.5615,-121.1491667,1.04
38.7473335,-122.7273331,0.97
61.4907,-151.9254,1.7
62.1168,-147.6706,1.1
51.8722,-177.8814,1.7
33.3931667,-116.4195,0.81
33.3911667,-116.4265,0.97
33.394,-116.4326667,1.53
61.5504,-146.3173,1.2
36.6098333,-121.1703333,1.12
36.0478333,-120.6343333,0.61
64.6626,-149.2519,0.3
37.4014,-117.098,1
33.3936667,-116.4233333,1.13
61.2953,-150.4307,2.5
33.991,-116.992,0.7
61.0451,-149.1056,2
60.0878,-148.9001,1.8
37.4743333,-118.8205,0.52
36.7109,-116.0222,-0.2
38.4307,-118.8974,0.9
37.3701,-117.1031,0.3
64.7514,-151.4884,0.5
51.8421,-177.905,1.8
18.6863,-65.057,3.2
36.5606667,-121.1515,0.59
37.4004,-117.0938,0.1
44.595,-112.0183333,0.64
38.3616,-118.9081,1.1
38.3638,-118.8937,1
65.0667,-149.5865,0.5
44.5905,-110.7358333,0.71
44.5905,-110.7245,0.37
44.6006667,-110.7338333,0.31
64.3438,-138.7512,2.2
64.9513,-149.0481,0.6
54.2165,-163.4042,2.6
37.8009,-117.6972,1.7
38.4064,-118.9152,1.1
62.85,-149.4106,1.3
46.731,-121.891,0.92
65.1451,-149.0311,0.5
64.9818,-147.2043,1.1
38.4268,-118.8695,1.1
35.9206667,-117.921,0.61
33.2491667,-116.4091667,1.49
37.6271667,-122.4681667,1.22
33.8886667,-116.8601667,1.19
61.0305,-152.3169,0.6
64.6396,-148.0911,0.1
47.3591667,-117.9133333,1.95
38.201,-119.349,2.33
36.0598333,-117.638,0.85
36.0126667,-117.7915,0.37
38.7835007,-122.7443314,0.91
44.82,-111.5391667,0.48
33.2653333,-116.1031667,1.41
60.2962,-152.7158,1.8
64.5807,-148.0221,0.8
38.7596664,-122.7298355,0.93
38.4243,-118.9037,2
38.7911682,-122.8018341,0.89
64.7973,-147.8101,0.9
38.8441658,-122.8288345,0.32
48.621,-123.1218333,1.97
38.338,-118.8955,1.4
34.1278333,-117.4421667,1.55
46.982,-122.193,1.15
38.7936667,-122.7598333,0.46
59.4526,-154.2233,2.2
49.3788333,-120.491,2.06
38.4187,-118.876,0.8
62.0557,-145.1774,1
38.4228,-118.907,1.1
38.752,-119.6107,1.6
33.8538333,-117.4921667,1.57
38.3975,-118.9115,0.8
61.6998,-147.1272,1.1
43.6536667,-121.1493333,0.85
33.6453333,-116.6966667,0.25
45.0456667,-111.8525,1.09
36.0423333,-117.8745,1.4
60.0894,-151.3991,1.6
51.7448,-176.9053,3.7
51.8589,-177.8993,1.7
19.4903336,-155.4451599,1.85
33.4986667,-116.7886667,0.47
19.384,-155.2546667,0.87
36.7486667,-121.5958333,1.45
38.8048333,-122.76,1.02
39.9245,-120.8036,1.8
61.2824,-146.8187,1.9
38.4127,-118.9201,1.3
38.788,-122.7743333,1.55
17.8282,-94.4217,5
51.8861,178.3066,2.2
38.8406677,-122.8273315,0.87
40.4416667,-125.4225,2.88
51.8654,-177.9168,1.8
67.3004,-150.4039,0.7
35.5131667,-118.3685,1.59
36.7124,-116.0205,-0.1
62.1834,-145.5869,1.2
18.6954,-66.9813,2.2
63.472,-147.8727,1.4
46.0021667,-112.4683333,1.49
60.0631,-152.7274,2.1
60.3107,-152.1822,2.5
61.7216,-148.1834,1
36.6424,-97.6025,2.7
64.6482,-148.0549,0.8
64.6337,-148.0373,0.8
37.1346667,-121.5303333,1.13
61.7252,-148.2592,0.9
63.3318,-151.1271,1.4
38.4312,-118.9047,1.6
33.7451667,-116.0403333,0.87
34.7398333,-116.426,1.95
19.3895,-155.2501667,1.47
38.4332,-118.8993,0.8
63.3983,-151.5795,0.7
38.4314,-118.8863,0.8
45.9201667,-111.4625,1.03
52.1155,-168.4906,2.5
47.3184,146.1581,4.3
37.2965,-122.1563333,0.97
38.3785,-118.8782,0.8
36.0585,-120.6251667,1.17
36.0638333,-117.8455,1.45
35.396,26.4302,5.2
18.7471,-65.2819,2.8
61.2998,-147.3108,1.2
41.969,-111.5056667,1.24
38.3898,-118.8745,0.9
33.5101667,-116.5496667,0.21
36.169,-117.8371667,1.24
47.6606667,-123.547,1.21
63.0348,-150.987,2.5
35.8929,69.0622,4.2
38.8224983,-122.854332,0.56
38.8221667,-122.8526667,1.76
45.6321,151.4506,4.8
59.428,-134.6436,1.4
38.3736,-118.9052,0.7
33.9588333,-116.6808333,1.28
36.0893333,-117.8813333,0.81
51.5432,-176.7356,2.3
38.3841,-118.8813,1.1
38.8250008,-122.8583298,0.58
51.4505,-178.2539,2.8
62.884,-149.659,1.2
36.0336667,-120.6056667,1.3
66.5468,-135.9682,2.1
47.5413333,-122.6488333,1.03
63.2614,-151.1819,0.7
60.2831,-151.0131,1.3
-32.2585,-68.3251,4.3
65.0509,-149.1175,0.3
62.9005,-149.3302,1.6
62.2371,-150.2233,1.6
62.2436,-150.1778,1.9
38.3941,-118.8871,1.4
54.6092,-162.5973,2.6
37.3498333,-97.7771667,1.79
38.3873,-118.8942,1.5
37.6368333,-118.8766667,0.31
61.9879,-149.761,1.1
38.052,-122.2351667,1.18
65.1702,-148.9779,0.8
33.8823333,-116.322,0.89
33.6591667,-116.7158333,0.74
38.4225,-118.8761,0.9
61.7741,-150.7314,0.9
33.5195,-116.391,0.94
38.8110008,-122.8321686,0.84
38.4298,-118.8965,0.8
63.1078,-151.6285,0.9
38.840332,-122.8256683,0.97
38.7516667,-122.7281667,0.38
57.0444,-157.9642,2.4
46.2315,-122.1163333,0
62.1843,-150.3325,1
38.4152,-118.8958,1
38.8141667,-122.8453333,-0.19
33.5118333,-116.5465,0.58
61.6287,-150.7464,1.5
41.882,-119.6088,1.1
38.8233337,-122.809166,0.79
61.6415,-150.7955,1.1
60.3093,-149.9576,1.4
38.389,-118.8905,0.7
58.0612,-154.8162,1.6
51.8604,-177.9217,1.8
38.3851,-118.9252,1.1
57.0289,-155.8151,2.6
38.3277,-118.9297,0.8
47.5715,-122.4955,0.2
47.5276667,-122.6316667,0.87
38.3758,-118.9095,1.1
19.2084999,-155.4803314,1.86
63.2142,-151.3509,1.1
-5.7714,133.733,5.2
61.6942,-146.1337,1.2
51.8597,-177.8941,1.8
38.8143349,-122.821167,0.57
38.3274,-118.9238,1.1
18.3068,-65.0268,2.7
63.1682,-149.0812,1.3
33.5766667,-116.73,0.27
61.1782,-150.4242,1.2
59.385,-135.1162,1.2
35.9906667,-120.5501667,1.07
37.2562,-117.393,0.5
65.0521,-137.3929,1.6
36.032,-120.592,1.85
19.651,-156.2426667,1.85
37.0475,-118.2645,0.9
61.5047,-146.4758,1.7
46.2053333,-122.1655,-0.04
60.1463,-152.4607,2.1
61.5586,-146.2231,1.1
62.9393,-151.3388,1.5
59.4734,-152.7879,1.9
38.3886,-118.929,2.3
19.3711667,-155.2831667,1.58
18.7439,-67.4895,3
63.4342,-145.0669,0.7
38.8078346,-122.8001633,1.09
55.3625,-161.5523,2.5
38.4055,-118.9209,0.8
63.57,-151.0658,0.5
63.3559,-154.6159,1
61.4386,-152.3182,0.5
61.4564,-146.6756,1.2
53.9844,-166.5393,1
19.5058,-64.044,3.4
44.8805,-111.6963333,0.47
19.3543339,-155.2978363,1.7
37.128,-121.5248333,1.1
64.7938,-147.804,0.7
65.043,-150.7977,1
61.5381,-146.6878,1.2
33.4696667,-116.4788333,0.91
51.8637,-177.8823,1.7
37.6765,-122.513,0.78
32.679,-115.7898333,1.22
58.0495,-155.2926,1.4
-10.4167,161.1102,5.2
53.6368,-167.5625,1.4
51.8586,-177.8859,1.7
37.6028333,-118.8541667,0.42
39.6362,-120.0165,0.2
